ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
CRM,2025-01-01,2024-12-31 23:59,SaaStr,How to Build a Product Customers Love and Drive Nearly $1B in Revenue Along the Way with Klaviyo CEO Andrew Bialecki,"Klaviyo CEO Andrew Bialecki shares insights on building a product customers love, scaling to nearly $1B in revenue, and their successful IPO in 2023. The article highlights Klaviyo's focus on solving problems for SMBs, leveraging an ecosystem approach, and strategically sequencing expansion into international and upmarket segments. Key takeaways include building a durable business with positive free cash flow and the importance of early-stage problem-solving.",20241231T235959,2024-12-31 23:59:59,negative,0.7291,-0.466,0.7291,0.0077,0.2632,-1.0,-0.7291,0.9999973258246383,1.0,1.15,1.149996924698334,-0.8384627577975552
CRM,2025-01-01,2024-12-31 23:59,Fortune,How ServiceNow is infusing AI everywhere and got 84% of the workforce to use it daily,"ServiceNow has deeply integrated generative AI into its internal operations, with 84% of its workforce using the technology daily across various functions. The company reports significant productivity gains, equivalent to 50 full-time employees annually, and emphasizes that AI enhances, rather than replaces, jobs. While AI investments are paying off in efficiency, ServiceNow maintains a cautious outlook on immediate top-line revenue growth from these new products.",20241231T235959,2024-12-31 23:59:59,negative,0.9225,-0.8748,0.9225,0.0299,0.0476,-1.0,-0.9225,0.9999973258246383,1.0,1.0,0.9999973258246383,-0.9224975330732288
CRM,2025-01-01,2024-12-31 23:59,CRN Magazine,"ServiceNow CEO McDermott: 'Taking On The World's Biggest Challenges’ With AI, New Nvidia Pact, More","ServiceNow CEO Bill McDermott announced new AI technologies and expanded partnerships with Nvidia and Cognizant, leveraging their Q3 earnings to position themselves as a leading AI company. He emphasized that AI, particularly their Now Assist generative AI platform, is driving significant productivity gains and economic growth. The company also introduced Workflow Data Fabric to unify enterprise data and enhance workflow automation, aligning with their financial success which saw beats on revenue and earnings projections for Q3 2024.",20241231T235959,2024-12-31 23:59:59,negative,0.924,-0.8573,0.924,0.0092,0.0668,-1.0,-0.924,0.9999973258246383,1.0,1.0,0.9999973258246383,-0.9239975290619659
CRM,2025-01-01,2024-12-31 23:59,BlackEngineer.com,IBM elects Al Zollar to its Board of Directors,"Al Zollar, a prominent African American in technology and former IBM executive, has been elected to IBM's Board of Directors, effective October 25. He brings extensive experience in technology investing, cloud, security, and software to the board, which IBM Chairman Arvind Krishna believes will be invaluable to the company's growth. Zollar has a distinguished career including leadership roles at IBM and various other board memberships and industry fellowships.",20241231T235959,2024-12-31 23:59:59,positive,0.8051,0.62,0.1851,0.0098,0.8051,1.0,0.8051,0.9999973258246383,1.0,1.0,0.9999973258246383,0.8050978470214163
CRM,2025-01-01,2024-12-31 23:59,Business Wire,Sunway Group Selects Rimini Street’s Software Support and Managed Services to Fund and Staff AI and CX Projects,"Sunway Group, a leading Malaysian conglomerate, has partnered with Rimini Street to optimize its IT spending and reallocate resources towards strategic digital transformation projects, including AI and CX initiatives. By utilizing Rimini Street’s Rimini ONE™ services, Sunway has achieved significant cost savings and improved its software support for its core ERP system, JD Edwards. This collaboration allows Sunway to invest more in innovation and accelerate its digital adoption journey, overcoming previous challenges with software upgrades and vendor support.",20241231T235959,2024-12-31 23:59:59,negative,0.9493,-0.9111,0.9493,0.0124,0.0382,-1.0,-0.9493,0.9999973258246383,1.0,1.0,0.9999973258246383,-0.9492974614053291
CRM,2025-01-01,2024-12-31 23:59,Fortune,"Inflation is causing pet parents to pull back on treats, says J.M. Smucker’s CFO","J.M. Smucker's CFO, Tucker Marshall, notes that inflation is causing pet owners to reduce treat purchases and overall snacking, impacting the company's outlook despite strong growth in products like Uncrustables. The company achieved a 10% increase in quarterly profit per share, beating estimates, but faces challenges from rising coffee prices and reduced discretionary spending, leading to a revised lower sales forecast for the year.",20241231T235959,2024-12-31 23:59:59,neutral,0.9112,-0.0626,0.0757,0.9112,0.0131,0.0,0.0,0.9999973258246383,1.0,1.0,0.9999973258246383,0.0
CRM,2025-01-01,2024-12-31 23:59,Sprout Social,Salesforce & Sprout Social: How to Use AI & Social Data to Win and Keep Customers,"This article announces a webinar hosted by Sprout Social and Salesforce, focusing on how to leverage AI and social data to enhance customer care, scale efficiency, and personalize experiences. The session will feature industry leaders discussing the integration of Sprout's AI-powered social media management with Salesforce's Service Cloud to meet high customer expectations. Attendees will learn actionable strategies and see a demo of the Salesforce integrations.",20241231T235959,2024-12-31 23:59:59,positive,0.8634,0.7375,0.1259,0.0107,0.8634,1.0,0.8634,0.9999973258246383,1.0,1.0,0.9999973258246383,0.8633976911169926
CRM,2025-01-01,2024-12-31 23:59,SaaStr,Who is Peter Gassner CEO and Founder of SaaS Leader Veeva Systems,"Peter Gassner, CEO and founder of Veeva Systems, is highlighted as a significant figure in enterprise software for successfully building a $30B+ vertical SaaS cloud giant. The article details his career progression from technical roles at PeopleSoft and Salesforce to founding Veeva, focusing on the unique needs of the life sciences industry. It outlines five key learnings from Veeva's playbook, including deep vertical focus, solving hard problems, land and expand strategy, customer success obsession, and long-term thinking, emphasizing how these principles led to Veeva's outstanding financial performance and industry leadership.",20241231T235959,2024-12-31 23:59:59,positive,0.7455,0.5008,0.2447,0.0098,0.7455,1.0,0.7455,0.9999973258246383,1.0,1.0,0.9999973258246383,0.7454980064022679
CRM,2025-01-01,2024-12-31 23:59,Business Wire,Yext to acquire Hearsay Systems,"Yext, Inc. (NYSE: YEXT) announced its definitive agreement to acquire Hearsay Systems for $125 million, with a potential additional $95 million based on performance targets. This acquisition aims to combine Yext's digital presence platform with Hearsay's compliant engagement solutions, creating a single digital marketing platform for multi-location brands, especially in financial services. The transaction is expected to close in the second half of Yext's fiscal year 2025.",20241231T235959,2024-12-31 23:59:59,positive,0.6795,0.3681,0.3114,0.009,0.6795,1.0,0.6795,0.9999973258246383,1.0,1.0,0.9999973258246383,0.6794981828978417
CRM,2025-01-01,2024-12-31 23:59,SaaStr,10 Cheat Codes I Learned While Scaling to $400M with Yext and Roam Founder Howard Lerman,"Howard Lerman, founder of Yext and Roam, shares ten unconventional ""cheat codes"" that helped scale Yext to $400M. These strategies include memorizing your company's story, embracing risky live demos, rethinking traditional 1:1 meetings, and leveraging advisors over extensive outbound sales. Lerman emphasizes the importance of direct customer engagement, strategic board appointments, and prioritizing product-market fit above all else, while encouraging founders to have fun and construct their company their own way.",20241231T235959,2024-12-31 23:59:59,positive,0.8645,0.743,0.1214,0.0141,0.8645,1.0,0.8645,0.9999973258246383,1.0,1.0,0.9999973258246383,0.8644976881753998
CRM,2025-01-01,2024-12-31 03:53,PCMag,Intermedia Unite Review,"Intermedia Unite offers comprehensive voice administration features, chat, file syncing, and video calls, making it a strong unified communications platform. Despite a slightly less straightforward contact import process and a Chrome-only web app, its competitive pricing, AI Assistant, and excellent call routing earned it an Editors' Choice award. The service performs reliably, providing crisp phone calls, clear video, and an intuitive interface across desktop, web, and mobile platforms.",20241231T035328,2024-12-31 03:53:28,negative,0.7076,-0.4249,0.7076,0.0097,0.2827,-1.0,-0.7076,0.8239963640588721,1.0,1.0,0.8239963640588721,-0.5830598272080579
