ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
KO,2026-04-01,2026-04-01 10:04,Stock Titan,New legal chief for Coca-Cola Europacific Partners (NASDAQ: CCEP),"Coca-Cola Europacific Partners (CCEP) has appointed Svetlana Walker as its new General Counsel and Company Secretary, effective April 1, 2026. She brings over 20 years of international legal and compliance experience, replacing Clare Wardle, who has stepped down. CCEP, a leading consumer goods company, serves nearly 600 million consumers and over 4 million customers across 31 countries.",20260401T100410,2026-04-01 10:04:10,positive,0.874,0.7725,0.1014,0.0246,0.874,1.0,0.874,1.0,1.0,1.0,1.0,0.874
KO,2026-04-01,2026-04-01 10:02,MarketBeat,"Rockland Trust Co. Acquires 8,098 Shares of PepsiCo, Inc. $PEP","Rockland Trust Co. increased its stake in PepsiCo, Inc. by 2.3% in the fourth quarter, buying an additional 8,098 shares to bring its total holding to 361,971 shares valued at $51.95 million. PepsiCo represents 2.0% of Rockland Trust Co.'s portfolio, making it their 12th largest holding. The article also provides a summary of recent PepsiCo news, analyst ratings, financial performance, and dividend information, noting the company's strong EPS and revenue growth, dividend yield, and share repurchase program.",20260401T100232,2026-04-01 10:02:32,negative,0.7247,-0.4586,0.7247,0.0092,0.2661,-1.0,-0.7247,1.0,1.0,1.0,1.0,-0.7247
KO,2026-04-01,2026-04-01 08:38,BW Marketing World,Coca-Cola Names Henrique Braun As CEO; James Quincey Becomes Executive Chairman,"Henrique Braun has officially taken over as Chief Executive Officer of The Coca-Cola Company, succeeding James Quincey, who is now Executive Chairman. Braun, with three decades of experience and previously COO, assumed the role on March 31, 2026. Quincey's nine-year tenure as CEO was marked by his leadership in transforming Coca-Cola into a ""total beverage company.""",20260401T083812,2026-04-01 08:38:12,positive,0.8117,0.6378,0.1739,0.0145,0.8117,1.0,0.8117,1.0,1.0,1.0,1.0,0.8117
KO,2026-04-01,2026-04-01 07:55,WKZO,Coca-Cola plans to invest $1 billion in South Africa through 2030,"Coca-Cola, along with its two authorized bottlers, plans to invest 17.6 billion rand ($1.05 billion) in South Africa by 2030. This investment aims to expand production capacity, strengthen distribution, and accelerate innovation within the Coca-Cola system's value chain. The announcement was made at an investment conference in Johannesburg, where President Cyril Ramaphosa set a target of attracting 2 trillion rand in new investments over the next five years.",20260401T075500,2026-04-01 07:55:00,negative,0.8763,-0.7601,0.8763,0.0075,0.1162,-1.0,-0.8763,1.0,1.0,1.0,1.0,-0.8763
KO,2026-04-01,2026-04-01 07:38,Morningstar,Zero-Sugar Innovation and International Expansion Should Drive Growth for Narrow-Moat Monster,"Monster Beverage, a narrow-moat company, is expected to drive growth through continuous innovation in zero-sugar products and strategic international expansion. The company’s strong distribution partnership with Coca-Cola further solidifies its market position, making its products widely accessible. Morningstar maintains a narrow economic moat rating for Monster Beverage due to these competitive advantages.",20260401T073819,2026-04-01 07:38:19,negative,0.7761,-0.5664,0.7761,0.0142,0.2097,-1.0,-0.7761,1.0,1.0,1.0,1.0,-0.7761
KO,2026-04-01,2026-04-01 06:10,Morningstar,"Femsa Should Ride Consumption Tailwinds With Sharper Focus on Beverage, Retail, and Digital Platform","The article discusses Femsa's strong market position due to its major subsidiaries, Coca-Cola Femsa and Oxxo, which together account for over 70% of total sales and 90% of operating profits. It suggests that a sharper focus on its beverage, retail, and digital platform will enable Femsa to capitalize on consumer spending trends. The company has been awarded a narrow economic moat rating based on these core operations, indicating a sustainable competitive advantage.",20260401T061030,2026-04-01 06:10:30,negative,0.9379,-0.8949,0.9379,0.0192,0.0429,-1.0,-0.9379,1.0,1.0,1.0,1.0,-0.9379
KO,2026-04-01,2026-04-01 04:08,Coca-Cola,Fanta® Teams Up with Xbox to Deliver the Ultimate Global Gaming Challenge to Fans: Wanta Fanta? Come Get It!,Fanta is collaborating with Xbox to launch a global gaming challenge and a special edition product line featuring iconic Xbox characters. This partnership celebrates Xbox's 25th Anniversary and introduces a new Fanta Crimson Sour Cherry flavor. Fans can participate in exclusive in-game challenges and win prizes starting April 8th.,20260401T040809,2026-04-01 04:08:09,negative,0.6368,-0.2831,0.6368,0.0095,0.3537,-1.0,-0.6368,1.0,1.0,1.0,1.0,-0.6368
KO,2026-04-01,2026-04-01 00:38,American Recycler,Republic Services appoints Ian Craig to board of directors,"Republic Services, Inc. has announced the appointment of Ian Craig to its board of directors, expanding the board to 13 members. Craig, the current CEO of Coca-Cola FEMSA, brings extensive experience in strategic growth, digital transformation, and sustainability initiatives. His leadership at Coca-Cola FEMSA has driven significant advancements in renewable energy use and plastic bottle collection programs.",20260401T003828,2026-04-01 00:38:28,negative,0.6682,-0.347,0.6682,0.0106,0.3212,-1.0,-0.6682,1.0,1.0,1.0,1.0,-0.6682
KO,2026-04-01,2026-03-31 20:09,AD HOC NEWS,Fomento Economico Mex Stock: A Key Player in Latin America's Consumer Defensive Sector for North Ame,"Fomento Economico Mexicano (FEMSA), traded as FMX on the NYSE, is a diversified conglomerate operating in beverages, retail, and fuel distribution primarily across Mexico and Latin America. This analysis highlights FEMSA's strong competitive advantages, including its scale, brand partnerships (like Coca-Cola FEMSA and OXXO), and operational efficiency, making it an attractive option for North American investors seeking exposure to emerging market consumer trends with defensive qualities. The article discusses FEMSA's core business segments, strategic regional presence, and relevance for international investors, while also addressing risks such as currency fluctuations and regulatory changes.",20260331T200908,2026-03-31 20:09:08,negative,0.5426,-0.0943,0.5426,0.0091,0.4483,-1.0,-0.5426,0.9636349615852509,1.0,1.25,1.2045437019815637,-0.6535854126951964
KO,2026-04-01,2026-03-31 15:07,Food Business News,The Coca-Cola Co. continues to invest in Fairlife,"The Coca-Cola Co. is investing $650 million to expand its Fairlife facility in Coopersville, Mich., adding two new production lines expected to be operational by 2028. This investment follows another $650 million plant currently under construction in Webster, NY, also for Fairlife branded dairy products. These significant investments underscore Coca-Cola's continued commitment to and expansion of its Fairlife dairy operations.",20260331T150757,2026-03-31 15:07:57,negative,0.9148,-0.8394,0.9148,0.0098,0.0754,-1.0,-0.9148,0.9181745046487818,1.0,1.0,0.9181745046487818,-0.8399460368527055
KO,2026-04-01,2026-03-31 14:10,The Coca-Cola Company,Fanta Teams Up with Xbox to Deliver the Ultimate Global Gaming Challenge to Fans: Wanta Fanta? Come Get It!,"Fanta and Xbox are collaborating for a global gaming challenge as part of Xbox's 25th Anniversary. This partnership introduces a special edition collection of Fanta products featuring iconic Xbox characters and a new flavor, Fanta Crimson. Fans can unlock in-game challenges and rewards by purchasing these products, with the campaign launching in April 2026 across over 60 markets.",20260331T141010,2026-03-31 14:10:10,positive,0.6027,0.2146,0.3881,0.0093,0.6027,1.0,0.6027,0.9097011021581322,1.0,1.0,0.9097011021581322,0.5482768542707063
KO,2026-04-01,2026-03-31 14:08,Business Wire,The Coca-Cola Company Announces Timing of First Quarter 2026 Earnings Release,"The Coca-Cola Company (NYSE: KO) announced it will release its first-quarter 2026 financial results on April 28, before the New York Stock Exchange opens. This will be followed by an investor conference call at 8:30 a.m. ET to discuss the results, with a webcast available for investors. Downloadable files and a transcript will be provided on the company's website within 24 hours of the call.",20260331T140800,2026-03-31 14:08:00,positive,0.9556,0.9337,0.0219,0.0226,0.9556,1.0,0.9556,0.9093849056646396,1.0,1.25,1.1367311320807996,1.086260269816412
KO,2026-04-01,2026-03-31 14:02,Stock Titan,Coca-Cola will report quarterly results before the market opens April 28,"The Coca-Cola Company announced it will release its first-quarter 2026 financial results on April 28, before the New York Stock Exchange opens. This will be followed by an investor conference call at 8:30 a.m. ET to discuss the results, with a webcast available for investors. The company, a total beverage entity with products in over 200 countries, will also provide downloadable files and a transcript within 24 hours on its website.",20260331T140204,2026-03-31 14:02:04,positive,0.9529,0.9207,0.0322,0.015,0.9529,1.0,0.9529,0.9085195761961563,1.0,1.0,0.9085195761961563,0.8657283041573173
KO,2026-04-01,2026-03-31 14:00,Yahoo Finance Singapore,The Coca-Cola Company Announces Timing of First Quarter 2026 Earnings Release,"The Coca-Cola Company announced it will release its first quarter 2026 financial results on April 28, before the New York Stock Exchange opens. This will be followed by an investor conference call at 8:30 a.m. ET to discuss the results, with a webcast available for investors. Downloadable files and a transcript will be provided on the company’s website within 24 hours of the call.",20260331T140010,2026-03-31 14:00:10,positive,0.9551,0.9335,0.0216,0.0233,0.9551,1.0,0.9551,0.9082426504033104,1.0,1.25,1.1353033130041381,1.0843281942502523
KO,2026-04-01,2026-03-31 13:08,TradingView,Does Coca-Cola's AI and Cloud Push Signal a New Tech-Led Growth Phase?,"The Coca-Cola Company is increasingly leveraging AI and cloud capabilities to drive its next phase of growth, integrating technology across its value chain to enhance consumer connections, operational efficiency, and innovation. This strategic modernization aims to improve margins and sustain long-term organic growth, rather than transforming the company into a tech firm. Peers like PepsiCo and Keurig Dr Pepper are also adopting similar strategies, signaling a broader industry shift towards tech-enabled execution.",20260331T130804,2026-03-31 13:08:04,negative,0.8908,-0.7899,0.8908,0.0083,0.1009,-1.0,-0.8908,0.9006818572738527,1.0,1.0,0.9006818572738527,-0.802327398459548
KO,2026-04-01,2026-03-31 13:02,Unpacked,Why Coca-Cola is kosher for Passover (thanks to one rabbi),"Nearly a century ago, Rabbi Tobias Geffen worked with Coca-Cola to create a kosher-for-Passover version of their popular soda, making it accessible to observant Jews. Initially, standard Coke was not kosher for Passover due to high fructose corn syrup and an enzyme from barley. Geffen's efforts led to formulation changes, including the use of cane sugar and coconut/cottonseed oil-derived glycerin, allowing Coca-Cola to be certified kosher for Passover and establishing a precedent for major companies accommodating religious dietary laws.",20260331T130201,2026-03-31 13:02:01,positive,0.812,0.6399,0.1721,0.0159,0.812,1.0,0.812,0.8998079653416373,1.0,1.0,0.8998079653416373,0.7306440678574095
KO,2026-04-01,2026-03-31 11:14,Coca-Cola,Devil Wears Prada,"This article announces a promotional partnership between Diet Coke and ""The Devil Wears Prada 2"" for its eagerly awaited release. Consumers can enter a prize draw by purchasing Diet Coke, scanning their receipt, and using points to win a trip to New York, cinema tickets, or exclusive merchandise. The promotion encourages participation with the chance to win stylish items and celebrate the return of beloved characters.",20260331T111411,2026-03-31 11:14:11,positive,0.8455,0.7025,0.143,0.0115,0.8455,1.0,0.8455,0.8843734524852311,1.0,1.0,0.8843734524852311,0.747737754076263
KO,2026-04-01,2026-03-31 11:10,Stock Titan,Brag House (NASDAQ: TBH) posts $15.9M loss and plans major House of Doge merger,"Brag House Holdings, Inc. (NASDAQ: TBH) reported a substantial net loss of $15.9 million in 2025 and an accumulated deficit of over $30.5 million, raising significant going concern doubts. The company is pursuing a transformative merger with House of Doge Inc., which would result in House of Doge becoming the majority shareholder and the company being renamed, with close to 663 million common shares being issued to House of Doge holders. Additionally, Brag House received a Nasdaq notice for failing to meet the $1.00 minimum bid requirement and is working to regain compliance to avoid delisting.",20260331T111034,2026-03-31 11:10:34,neutral,0.9642,0.0151,0.0104,0.9642,0.0254,0.0,0.0,0.8838604022498546,1.0,1.2,1.0606324826998255,0.0
KO,2026-04-01,2026-03-31 10:41,MarketBeat,"Northstar Advisory Group LLC Boosts Stake in PepsiCo, Inc. $PEP","Northstar Advisory Group LLC significantly increased its holdings in PepsiCo (PEP) by 282.8% in Q4, making it their 20th largest position with shares valued at $4.26 million. Despite PepsiCo exceeding Q4 EPS and revenue estimates and announcing a quarterly dividend and a $10 billion share buyback, the consensus analyst rating remains a ""Hold"" with an average target price of $169. Several other institutional investors also adjusted their stakes in PepsiCo, which currently has 73.07% institutional ownership.",20260331T104142,2026-03-31 10:41:42,negative,0.9513,-0.9215,0.9513,0.0188,0.0298,-1.0,-0.9513,0.8797761114022149,1.0,1.0,0.8797761114022149,-0.8369310147769271
KO,2026-04-01,2026-03-31 10:07,The Globe and Mail,"The Zacks Analyst Blog Duke Energy, Entergy, Constellation Brands, Coca-Cola and Johnson & Johnson","This Zacks Analyst Blog highlights five defensive stocks—Duke Energy Corp. (DUK), Entergy Corp. (ETR), Constellation Brands Inc. (STZ), The Coca-Cola Co. (KO), and Johnson & Johnson (JNJ)—recommending them for investment amid recent market volatility. The article details each company's financial outlook, dividend yields, and strategies, particularly focusing on their resilience in uncertain economic conditions. It also emphasizes their strong Zacks Rank for potential investors.",20260331T100737,2026-03-31 10:07:37,positive,0.7385,0.489,0.2495,0.0119,0.7385,1.0,0.7385,0.8749780149882925,1.0,1.0,0.8749780149882925,0.6461712640688541
KO,2026-04-01,2026-03-31 09:45,Bitget,"The Zacks Analyst Blog Duke Energy, Entergy, Constellation Brands, Coca-Cola and Johnson & Johnson","Amid significant market volatility in March, the Zacks Analyst Blog recommends five defensive stocks: Duke Energy (DUK), Entergy (ETR), Constellation Brands (STZ), Coca-Cola (KO), and Johnson & Johnson (JNJ). These stocks are identified based on their stability, dividend history, low volatility, and strong Zacks Rank #2 (Buy). The article details each company's strategic initiatives, financial projections, and reasons for their resilience.",20260331T094500,2026-03-31 09:45:00,positive,0.9036,0.8218,0.0818,0.0146,0.9036,1.0,0.9036,0.8718085957218806,1.0,1.0,0.8718085957218806,0.7877662470942913
KO,2026-04-01,2026-03-31 09:38,Coca-Cola,Devil Wears Prada | Coca‑Cola Ireland,"Coca-Cola Ireland has launched a stylish partnership between Diet Coke and the upcoming sequel, ""The Devil Wears Prada 2."" Consumers can enter a prize draw by purchasing a Diet Coke, scanning a QR code, and uploading their receipt for a chance to win a trip to New York, cinema tickets, or exclusive merchandise. The promotion runs from March 30th to May 24th, 2026.",20260331T093806,2026-03-31 09:38:06,positive,0.8349,0.6797,0.1552,0.0099,0.8349,1.0,0.8349,0.8708439417252856,1.0,1.0,0.8708439417252856,0.7270676069464409
KO,2026-04-01,2026-03-31 09:37,Bitget,"The Zacks Analyst Blog Duke Energy, Entergy, Constellation Brands, Coca-Cola and Johnson & Johnson","Zacks Equity Research has identified five defensive stocks—Duke Energy Corp. (DUK), Entergy Corp. (ETR), Constellation Brands Inc. (STZ), The Coca-Cola Co. (KO), and Johnson & Johnson (JNJ)—as strong buys to navigate current market turbulence. These companies operate in stable sectors like utilities, consumer staples, and healthcare, offer dividends, and exhibit low volatility. The analysis highlights each company's strategic initiatives, financial projections, and strong Zacks Rank.",20260331T093741,2026-03-31 09:37:41,negative,0.6098,-0.2309,0.6098,0.0113,0.3789,-1.0,-0.6098,0.8707857238582027,1.0,1.0,0.8707857238582027,-0.5310051344087321
KO,2026-04-01,2026-03-31 09:37,Bitget,"The Zacks Analyst Blog Duke Energy, Entergy, Constellation Brands, Coca-Cola and Johnson & Johnson","Zacks Equity Research highlights five resilient stocks—Duke Energy, Entergy, Constellation Brands, Coca-Cola, and Johnson & Johnson—to consider amidst current market volatility, which has seen significant swings in U.S. equities. These companies operate in defensive sectors like utilities, consumer staples, and healthcare, offering stability, dividend payouts, and low volatility. Each stock currently holds a Zacks Rank #2 (Buy), reflecting strong analyst recommendations for safeguarding portfolio returns.",20260331T093733,2026-03-31 09:37:33,negative,0.6945,-0.402,0.6945,0.013,0.2925,-1.0,-0.6945,0.870767094962738,1.0,1.0,0.870767094962738,-0.6047477474516215
KO,2026-04-01,2026-03-31 09:07,Bitget,"The Zacks Analyst Blog Duke Energy, Entergy, Constellation Brands, Coca-Cola and Johnson & Johnson","Amidst market turbulence, Zacks Equity Research has identified five resilient stocks—Duke Energy Corp. (DUK), Entergy Corp. (ETR), Constellation Brands Inc. (STZ), The Coca-Cola Co. (KO), and Johnson & Johnson (JNJ)—as strong ""Buy"" recommendations. These companies operate in stable sectors like utilities, consumer staples, and healthcare, offering dividend yields and low volatility. The blog highlights their strategic investments, growth projections, and strong market positions, making them attractive options for safeguarding portfolios.",20260331T090738,2026-03-31 09:07:38,negative,0.7656,-0.5404,0.7656,0.0091,0.2253,-1.0,-0.7656,0.8665972970900611,1.0,1.0,0.8665972970900611,-0.6634668906521507
KO,2026-04-01,2026-03-31 08:37,Yahoo Finance Singapore,"The Zacks Analyst Blog Duke Energy, Entergy, Constellation Brands, Coca-Cola and Johnson & Johnson","The Zacks Analyst Blog highlights five defensive stocks—Duke Energy, Entergy, Constellation Brands, Coca-Cola, and Johnson & Johnson—as prudent investments amidst recent market volatility caused by AI concerns, geopolitical tensions, and inflation. These companies, chosen for their stability in utility, consumer staples, and healthcare sectors, exhibit strong financials, dividend yields, and positive Zacks Ranks. The blog provides detailed insights into each company's strategic initiatives, growth projections, and market performance.",20260331T083735,2026-03-31 08:37:35,negative,0.6208,-0.2556,0.6208,0.0141,0.3651,-1.0,-0.6208,0.8624290164018463,1.0,1.0,0.8624290164018463,-0.5353959333822662
KO,2026-04-01,2026-03-31 08:09,AD HOC NEWS,Anheuser-Busch InBev SA/NV Stock: Global Brewing Leader Faces Evolving Consumer Trends and Regional Dynamics,"Anheuser-Busch InBev SA/NV, the world's largest brewer, is navigating evolving consumer preferences by focusing on premiumization, non-alcoholic options, and growth in emerging markets. The company maintains a strong competitive position with a diverse brand portfolio and disciplined financial strategy, including debt reduction and shareholder returns. North American investors find its NYSE-listed shares appealing due to U.S. market leadership and global diversification, though risks like declining mature market volumes and currency fluctuations require vigilance.",20260331T080932,2026-03-31 08:09:32,negative,0.8866,-0.788,0.8866,0.0147,0.0987,-1.0,-0.8866,0.8585562526564462,1.0,1.0,0.8585562526564462,-0.7611959736052052
KO,2026-04-01,2026-03-31 05:00,The Washington Post,"Women’s networking event illegally sidelined men, Trump administration claims","The Trump administration is suing a Coca-Cola bottler, claiming that a women's networking event illegally discriminated against men. This lawsuit marks a significant shift for the Equal Employment Opportunity Commission (EEOC), which is responsible for regulating workplace bias. The event involved approximately 250 female employees gathering for speakers and team-building exercises.",20260331T050000,2026-03-31 05:00:00,neutral,0.4335,0.1726,0.197,0.4335,0.3695,0.0,0.0,0.8328399107034943,1.0,1.0,0.8328399107034943,0.0
KO,2026-04-01,2026-03-30 22:39,Baking Business,Flowers to phase out chief growth officer role,"Flowers Foods Inc. is eliminating its chief growth officer position, leading to the departure of Terry Thomas. The company stated that the role's functions have been established and will now be integrated into the existing business structure. Mark Courtney, chief brand officer, will take on expanded responsibilities including retail customer sales, innovation, and revenue management, reporting directly to the CEO.",20260330T223949,2026-03-30 22:39:49,positive,0.8075,0.7732,0.0343,0.1581,0.8075,1.0,0.8075,0.7835545978525251,1.0,1.0,0.7835545978525251,0.6327203377659141
KO,2026-04-01,2026-03-30 21:30,GuruFocus,"MNST: Deutsche Bank Lowers Price Target, Maintains Buy Rating | MNST Stock News","Deutsche Bank analyst Steve Powers has lowered the price target for Monster Beverage (MNST) from $94.00 to $90.00 but maintained a Buy rating. This adjustment follows similar movements by other analysts, reflecting a cautious yet optimistic outlook on the stock. Despite the lowered target, the average analyst forecast still suggests a significant upside from the current MNST price.",20260330T213056,2026-03-30 21:30:56,neutral,0.9076,0.0157,0.0384,0.9076,0.054,0.0,0.0,0.7749421352558754,1.0,1.0,0.7749421352558754,0.0
