ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
AMZN,2025-04-01,2025-03-31 02:32,Hospitality Net,The rise of analog travel & the age of disconnection,"In an increasingly digital world, a growing trend towards ""analog travel"" is emerging, focusing on disconnection, authentic interactions, and sensory engagement. While travelers seek tech-free experiences like digital detox retreats and slow travel, sophisticated technology invisibly operates behind the scenes to ensure seamless personalization, booking, and security, creating a balance between intentional unplugging and luxurious convenience. This approach leverages discretionary technology to serve guests without demanding their attention, defining the future of high-end hospitality.",20250331T023203,2025-03-31 02:32:03,positive,0.8809,0.7778,0.1032,0.0159,0.8809,1.0,0.8809,0.8133022024748182,1.0,1.0,0.8133022024748182,0.7164379101600674
AMZN,2025-04-01,2025-03-31 00:00,qz.com,DT Cloud Star Acquisition Corporation (DTSQ) reports earnings,"DT Cloud Star Acquisition Corporation (DTSQ) has filed its 10-K report for the fiscal year ended December 31, 2024, reporting a net income of $1.194 million. The company, a blank check company, completed its IPO in July 2024, raising $69 million and held $70.456 million in a trust account as of year-end, intending to complete a business combination within 15 months. Its strategy leverages its management team's expertise in cross-border M&A to identify growth-focused acquisition targets.",20250331T000000,2025-03-31 00:00:00,positive,0.5726,0.1541,0.4185,0.009,0.5726,1.0,0.5726,0.7937005259840998,1.0,1.25,0.9921256574801247,0.5680911514731194
AMZN,2025-04-01,2025-03-30 06:40,Seeking Alpha,Abrdn Total Dynamic Dividend Fund Q4 2024 Commentary (AOD),"The abrdn Total Dynamic Dividend Fund (AOD) underperformed its benchmark in Q4 2024, primarily due to stock selection and sector allocation, with Tesla, Amazon, and Meta Platforms being key detractors. Despite global equity market gains driven by optimism over Trump's policies, the fund maintains a cautious outlook given macroeconomic factors and recession risks. The investment team focuses on stock-level diversification and capital preservation.",20250330T064000,2025-03-30 06:40:00,negative,0.6455,-0.5672,0.6455,0.2762,0.0783,-1.0,-0.6455,0.6717172231678716,1.0,1.0,0.6717172231678716,-0.4335934675548611
AMZN,2025-04-01,2025-03-30 02:49,Chowhound,"The 12 Best Pellet Grills, According To Reviews","This article reviews the 12 best pellet grills on the market, categorized by features such as portability, budget-friendliness, and suitability for beginners or pros. It highlights key features, pros, and cons of each model, helping consumers choose the right pellet grill for their needs. The selection is based on comprehensive reviews from various trusted retail sites.",20250330T024939,2025-03-30 02:49:39,positive,0.9154,0.8434,0.0721,0.0125,0.9154,1.0,0.9154,0.6473438628322223,1.0,1.0,0.6473438628322223,0.5925785720366163
AMZN,2025-04-01,2025-03-29 03:51,T. Rowe Price,AI²: How radical innovations are revolutionizing tech and health care,"This article discusses the transformative impact of ""AI²"" — artificial intelligence (AI) and artificial incretins (GLP-1s) — on the technology and healthcare sectors. It highlights AI's role as a major productivity enhancer, driven by large tech investments and the rise of LLMs, and positions GLP-1s as ushering in a new era of healthcare. The authors emphasize that both innovations are multiyear developments with vast, evolving investment potential beyond their initial applications, making them crucial for active managers to monitor.",20250329T035123,2025-03-29 03:51:23,positive,0.6627,0.3357,0.327,0.0104,0.6627,1.0,0.6627,0.5189116952222809,1.0,1.0,0.5189116952222809,0.3438827804238055
AMZN,2025-04-01,2025-03-29 02:38,Seeking Alpha,STAG Industrial: Strong Fundamentals Have Resulted In Outperformance,"STAG Industrial (STAG) is recommended as a buy due to its strong fundamentals, consistent dividend history, and resilience in a challenging interest rate environment for REITs. The company's diversified portfolio of 591 buildings, including key tenants like Amazon, ensures stable and reliable income. Despite a modest dividend increase, STAG's robust coverage rate and long history of payouts make it an attractive option for long-term income, with Wall Street analysts projecting potential for double-digit returns.",20250329T023800,2025-03-29 02:38:00,negative,0.9457,-0.9034,0.9457,0.0119,0.0424,-1.0,-0.9457,0.5128376455896462,1.0,1.0,0.5128376455896462,-0.4849905614341284
AMZN,2025-04-01,2025-03-28 03:57,Saiga NAK,"Amazon Smile SALE: New Life FINAL"" Underway! AI Gadgets Like Voice Recorder ""PLAUD"" and Smartwatch ""Amazfit"" Also on Sale","Amazon is holding its ""Smile SALE: New Life FINAL"" until April 1, 2025, offering discounts on over a million items including AI gadgets. Featured products include the PLAUD NOTE voice recorder with AI transcription, various Amazfit smartwatches (Active 2, Balance with GPT-4o, and T-Rex 3), Dangbei projectors (Atom and DBOX02), and 1MORE audio products (SonoFlow Pro HQ51 headphones and Open Earbuds S51). The sale aims to support individuals starting new phases in life with useful tech for business, study, and leisure, and also includes a point-up campaign.",20250328T035700,2025-03-28 03:57:00,positive,0.8153,0.6389,0.1764,0.0083,0.8153,1.0,0.8153,0.4122318207055396,1.0,1.0,0.4122318207055396,0.33609260342122643
AMZN,2025-04-01,2025-03-28 03:55,WPP,Annual Report 2024,"WPP has released its Annual Report for 2024, highlighting significant progress against its strategy despite a challenging environment. The report details the company's financial performance, including revenue and profitability, and showcases impactful campaigns for major brands. WPP also made strides in non-financial indicators like increasing women in executive leadership and expanding WPP Open monthly active users.",20250328T035524,2025-03-28 03:55:24,negative,0.9194,-0.8488,0.9194,0.01,0.0706,-1.0,-0.9194,0.41212600564998914,1.0,1.0,0.41212600564998914,-0.3789086495946
AMZN,2025-04-01,2025-03-28 03:51,TechTarget,12 companies building quantum computers,"This article highlights 12 leading companies, including Alice & Bob, Amazon, D-Wave Systems, and Google, that are actively developing quantum computing hardware and software. It details their key contributions, technologies, and roadmaps towards making quantum computing widely available and fault-tolerant. The article also discusses the potential impact of quantum computing on various industries and the challenges that still need to be overcome.",20250328T035143,2025-03-28 03:51:43,positive,0.8883,0.7918,0.0965,0.0153,0.8883,1.0,0.8883,0.4118825137990033,1.0,1.0,0.4118825137990033,0.3658752370076546
AMZN,2025-04-01,2025-03-28 03:39,Telecom Review Asia,PLDT Strengthens Digital Growth with Data Center Expansion,"PLDT is heavily investing in data center expansion as a core part of its digital growth strategy in Southeast Asia. Through its subsidiary ePLDT, the company operates a network of VITRO data centers, including the largest in the Philippines, VITRO Sta. Rosa, which is set to become the nation's AI hub. PLDT is also preparing for an AI-powered future by offering GPU-as-a-Service, further solidifying its leadership in digital transformation.",20250328T033911,2025-03-28 03:39:11,negative,0.8612,-0.7286,0.8612,0.0062,0.1326,-1.0,-0.8612,0.4110550575255447,1.0,1.0,0.4110550575255447,-0.3540006155409991
AMZN,2025-04-01,2025-03-28 03:11,Chain Store Age,Gartner: The top supply chain technology trends for 2025 are…,"Gartner has identified seven key technology trends that will significantly influence supply chain organizations in 2025, driven by the overarching themes of enhanced connectivity and intelligence. These trends include ambient invisible intelligence, augmented connected workforce, multimodal user interfaces, polyfunctional robots, agentic AI, autonomous data collection, intelligent simulation, and decision intelligence. The goal is to improve operational efficiency, adaptability, and facilitate competitive differentiation.",20250328T031140,2025-03-28 03:11:40,positive,0.6764,0.3629,0.3135,0.0101,0.6764,1.0,0.6764,0.40924422133412175,1.0,1.0,0.40924422133412175,0.27681279131039993
AMZN,2025-04-01,2025-03-28 00:00,Morningstar,CoreWeave Stock Treads Water After Scaled-Back IPO,"CoreWeave, an AI-focused cloud computing company, had a lukewarm IPO, with its stock ending the day at its IPO price of $40 per share, despite initial stumbling. The scaled-back IPO and initial trading performance raise questions about investor appetite for AI stocks amidst a broader tech slump and concerns about CoreWeave's concentrated sales and significant debt. The company's debut is seen as a litmus test for the AI market after Nvidia's recent decline.",20250328T000000,2025-03-28 00:00:00,neutral,0.9195,-0.0431,0.0618,0.9195,0.0187,0.0,0.0,0.3968502629920499,1.0,1.0,0.3968502629920499,0.0
AMZN,2025-04-01,2025-03-27 14:56,Bisnow,JBG Looks To Sell Union Market Apartment Building For $180M,"JBG Smith is reportedly selling The Batley, a 432-unit apartment building in Washington D.C.'s Union Market, for $180M, which is a significant discount from its $205M purchase price in 2021. The REIT indicated it no longer wishes to own the property and has been on a selling spree recently, experiencing a substantial net loss in the fourth quarter. Residents have been informed of their Tenant Opportunity to Purchase Act rights.",20250327T145600,2025-03-27 14:56:00,neutral,0.8401,0.0609,0.0495,0.8401,0.1104,0.0,0.0,0.36367981001956523,1.0,1.0,0.36367981001956523,0.0
AMZN,2025-04-01,2025-03-27 03:44,Car Dealership Guy News,Amazon Autos wants to sell used cars—here’s what it can’t screw up,"Amazon Autos is planning to expand its platform to include used car sales, building on its existing partnership with Hyundai for new car sales. The article highlights three critical non-negotiables for Amazon to succeed in this venture while aligning customer experience with dealer profitability: preserving dealer F&I profits, reinforcing the value of used car listings beyond just price, and minimizing dealer exposure to return policies. The success hinges on Amazon understanding and supporting the complex mechanics that make used car retailing profitable for dealerships.",20250327T034436,2025-03-27 03:44:36,negative,0.771,-0.5505,0.771,0.0085,0.2205,-1.0,-0.771,0.3265382891669028,1.0,1.0,0.3265382891669028,-0.25176102094768205
AMZN,2025-04-01,2025-03-27 03:11,The Motley Fool Australia,What is the dividend yield of the iShares S&P 500 ETF (IVV)?,"The article discusses the dividend yield of the iShares S&P 500 ETF (IVV), noting its excellent capital returns over the past five years driven by US tech giants, despite a relatively low dividend yield of 1.01% as of February 2025. It emphasizes that while IVV isn't ideal for large investment income, its overall net return and low management fee make it attractive for long-term growth due to its exposure to strong US businesses benefiting from trends like digitalization and AI.",20250327T031155,2025-03-27 03:11:55,positive,0.6994,0.4165,0.2829,0.0178,0.6994,1.0,0.6994,0.32483038328605673,1.0,1.0,0.32483038328605673,0.2271863700702681
AMZN,2025-04-01,2025-03-27 02:50,SiliconANGLE,"CoreWeave prices IPO lower than expected, and its stock still sags on its debut before recovering","CoreWeave Inc.'s stock experienced a volatile debut, initially falling over 5% despite pricing its IPO lower than anticipated at $40, but later recovered to close 2.5% above its initial trade price. The cloud computing infrastructure company, which raised $1.5 billion, faced investor concerns regarding its reliance on two major customers, significant debt, and the capital-intensive nature of its business model. Despite attracting Nvidia as a major backer, many investors questioned CoreWeave's long-term sustainability and the broader macroeconomic climate's impact on IPO appetite.",20250327T025024,2025-03-27 02:50:24,neutral,0.9695,0.0103,0.0101,0.9695,0.0204,0.0,0.0,0.3237108838095638,1.0,1.0,0.3237108838095638,0.0
AMZN,2025-04-01,2025-03-27 02:32,SiliconANGLE,"Akamai distributes AI inference across the globe, promising lower latency and higher throughput","Akamai Technologies Inc. has launched Akamai Cloud Inference, a new service designed to distribute AI inference closer to users globally, leveraging its highly distributed cloud infrastructure. This aims to reduce latency and increase throughput for AI models, particularly for the operational phase of AI, by moving inference from centralized cloud platforms to the edge. Akamai Cloud Inference offers compute resources including CPUs, GPUs, and ASICs, integrates with Nvidia's AI Enterprise software and Vast Data for advanced data management, and supports containerized workloads and edge compute capabilities.",20250327T023221,2025-03-27 02:32:21,negative,0.686,-0.3822,0.686,0.0103,0.3037,-1.0,-0.686,0.3227747294031083,1.0,1.0,0.3227747294031083,-0.2214234643705323
AMZN,2025-04-01,2025-03-26 14:02,StocksToTrade,EJH Share Surge: An Unexpected Upside?,"E-Home Household Service Holdings Limited (NASDAQ: EJH) saw its stock surge 16.18% on Wednesday, reportedly due to a new partnership announcement in the home services sector. The article details EJH's financial performance, including a closing price of 1.185, a Price-to-Sales ratio of 0.13, and significant total assets with no massive debts. Investors are debating whether this uptick is a fleeting rally or a strategic opportunity, with analysts emphasizing careful evaluation over hasty decisions.",20250326T140200,2025-03-26 14:02:00,negative,0.8977,-0.862,0.8977,0.0666,0.0357,-1.0,-0.8977,0.2861626735556281,1.0,1.0,0.2861626735556281,-0.25688823205088734
AMZN,2025-04-01,2025-03-26 09:50,TechCrunch,"Nuclear startup Terrestrial Energy goes public via SPAC, netting $280M in merger","Terrestrial Energy, a nuclear startup based in North Carolina, has merged with a special purpose acquisition company (SPAC), raising $280 million. The company, which develops integral molten salt reactors (IMSRs), plans to list on Nasdaq under the symbol IMSR. This move follows the increasing interest in nuclear power as a solution to rising electricity demand, particularly from data centers and AI operations.",20250326T095000,2025-03-26 09:50:00,negative,0.6918,-0.3912,0.6918,0.0077,0.3005,-1.0,-0.6918,0.27482288956628775,1.0,1.2,0.3297874674795453,-0.22814697000234943
AMZN,2025-04-01,2025-03-26 03:30,CRN,AT&T In Talks To Buy Lumen Technologies’ Consumer Fiber Unit Amid Lumen’s AI Push: Report,"AT&T is reportedly in discussions to acquire Lumen Technologies’ consumer fiber operations, a deal that could be valued at over $5.5 billion. This potential sale aligns with Lumen's strategy to divest non-profitable business units and focus on its enterprise services, particularly in building infrastructure for AI, which now accounts for 75 percent of its revenue. Lumen's CEO, Kate Johnson, has emphasized growing the company by providing the backbone for AI, recently securing $8.5 billion in private connectivity deals.",20250326T033057,2025-03-26 03:30:57,negative,0.8055,-0.6195,0.8055,0.0084,0.1861,-1.0,-0.8055,0.25860660326319873,1.0,1.0,0.25860660326319873,-0.20830761892850658
AMZN,2025-04-01,2025-03-26 03:13,USA Today,27 Kohl's stores are set to close Saturday. See list of the closures in 15 states,"Kohl's is closing 27 ""underperforming"" store locations across 15 states on Saturday, March 29. These closures are part of a larger transformation initiative, which includes corporate workforce reductions and changes in e-commerce operations, following declines in sales for 2024. Despite these closures, Kohl's will still operate over 1,120 stores nationwide.",20250326T031357,2025-03-26 03:13:57,neutral,0.9475,0.0278,0.0123,0.9475,0.0401,0.0,0.0,0.2579021728859865,1.0,1.0,0.2579021728859865,0.0
AMZN,2025-04-01,2025-03-26 03:08,The Business Journals,H&R Block hires former Amazon Web Services cybersecurity exec to protect its data,"H&R Block has hired a new chief information security officer, formerly an Amazon Web Services cybersecurity executive, to bolster its defenses against cyber threats. This move comes as the company has faced previous challenges, including a data breach and litigation. The new hire is expected to enhance the protection of H&R Block's sensitive data.",20250326T030834,2025-03-26 03:08:34,negative,0.6417,-0.3026,0.6417,0.0193,0.3391,-1.0,-0.6417,0.25767950353780944,1.0,1.25,0.3220993794222618,-0.20669117177526541
AMZN,2025-04-01,2025-03-26 03:06,Morningstar,Can Nuclear Energy Help Big Tech Meet Data Center Needs?,"The growing electricity demands of data centers, particularly due to AI, are leading Big Tech companies to consider nuclear energy, including small modular reactors (SMRs). While wind and solar are carbon-free, they don't provide the consistent power required, and natural gas, though quick and cheap, has carbon emissions. However, SMRs are expensive and take a long time to come online, posing challenges for utilities trying to meet this new demand while managing costs and timelines.",20250326T030646,2025-03-26 03:06:46,positive,0.8227,0.7406,0.082,0.0953,0.8227,1.0,0.8227,0.2576050935246517,1.0,1.0,0.2576050935246517,0.21193171044273096
