ticker,trade_date,date,source,headline,summary,time_published,published_dt,label,top_prob,expected_score,p_negative,p_neutral,p_positive,numeric,base,w_recency,w_source,w_impact,w_total,weighted_score
NVDA,2026-01-01,2026-01-01 22:06,AD HOC NEWS,The Truth About Intel Corp: Why Everyone Is Suddenly Watching This Stock,"Intel Corp is experiencing a resurgence in public and investor interest, fueled by its pivot into AI, its competitive pricing on consumer products, and its ambition to become a major chip foundry. While it faces stiff competition from Nvidia in AI, AMD in CPUs, and Apple in laptops, Intel is positioning itself as a ""comeback kid"" in the tech industry. Investors are watching INTC as a potential long-term turnaround play rather than a rapid growth stock.",20260101T220625,2026-01-01 22:06:25,negative,0.9369,-0.8886,0.9369,0.0148,0.0483,-1.0,-0.9369,1.0,1.0,1.0,1.0,-0.9369
NVDA,2026-01-01,2026-01-01 19:52,The Motley Fool,"VTI vs. SPTM: How These Popular Total Stock Market ETFs Compare on Risk, Returns, and Cost","This article compares two popular total U.S. stock market ETFs, Vanguard Total Stock Market ETF (VTI) and State Street SPDR Portfolio S&P 1500 Composite Stock Market ETF (SPTM). It highlights their similarities in expense ratios, dividend yields, and performance, while noting VTI's broader portfolio and higher assets under management as key differentiators. Although VTI offers more holdings and greater liquidity, both ETFs provide wide market exposure and nearly identical investment outcomes for long-term investors.",20260101T195200,2026-01-01 19:52:00,negative,0.7469,-0.5054,0.7469,0.0116,0.2415,-1.0,-0.7469,1.0,1.0,1.0,1.0,-0.7469
NVDA,2026-01-01,2026-01-01 19:05,Finviz,Where Will IonQ Stock Be in 1 Year?,"IonQ, a quantum computing company, experienced significant technical and financial breakthroughs in 2025, with increasing revenues. However, the company faces mounting losses and trades at a high valuation, despite recent dips in share price. While considered a high-risk, high-reward investment, its short-term performance is uncertain, with potential for long-term success if quantum computing proves to be a major technological advancement.",20260101T190500,2026-01-01 19:05:00,negative,0.8596,-0.8118,0.8596,0.0926,0.0478,-1.0,-0.8596,1.0,1.0,1.0,1.0,-0.8596
NVDA,2026-01-01,2026-01-01 19:02,The Motley Fool,VOO vs. SPY: Which Popular S&P 500 ETF Wins Out for Investors?,"This article compares two popular S&P 500 ETFs, VOO and SPY, highlighting their similarities in tracking the S&P 500 index and their slight differences. While both offer identical exposure and risk profiles, VOO distinguishes itself with a lower expense ratio, a marginally higher dividend yield, and greater assets under management. These subtle advantages make VOO slightly more appealing for long-term investors seeking to minimize fees and maximize returns.",20260101T190200,2026-01-01 19:02:00,negative,0.5824,-0.1785,0.5824,0.0136,0.4039,-1.0,-0.5824,1.0,1.0,1.0,1.0,-0.5824
NVDA,2026-01-01,2026-01-01 18:08,ts2.tech,Applied Digital (APLD) stock in spotlight as analysts tout upside ahead of Jan. 7 earnings,"Analysts are highlighting potential upside for Applied Digital (APLD) ahead of its January 7 earnings report, driven by its role in AI infrastructure spending and a proposed spin-out of its cloud business. The company plans to combine its Applied Digital Cloud with Ekso Bionics to form ChronoScale, with Applied Digital holding 97% of the new entity. Northland and Lake Street analysts maintain Outperform/Buy ratings, with price targets suggesting 60%-80% upside.",20260101T180838,2026-01-01 18:08:38,negative,0.8578,-0.8024,0.8578,0.0867,0.0554,-1.0,-0.8578,1.0,1.0,1.25,1.25,-1.07225
NVDA,2026-01-01,2026-01-01 18:08,The Globe and Mail,Should You Buy Pfizer While It's Under $30?,"Pfizer's stock is currently trading under $30, making it appear cheap, but it has faced significant headwinds leading to poor market performance. Despite inconsistencies in revenue and upcoming patent cliffs, the company is actively working on a comeback through new drug approvals and acquisitions, particularly in cancer and weight loss. With a solid dividend program boasting a 6.9% forward yield and an attractive valuation of 8.5 times forward earnings, Pfizer presents compelling reasons for investors to consider buying its stock.",20260101T180823,2026-01-01 18:08:23,negative,0.9137,-0.8513,0.9137,0.024,0.0623,-1.0,-0.9137,1.0,1.0,1.0,1.0,-0.9137
NVDA,2026-01-01,2026-01-01 17:09,Simply Wall Street,Returns At Advanced Drainage Systems (NYSE:WMS) Are On The Way Up,"Advanced Drainage Systems (NYSE:WMS) is showing promising trends in its return on capital employed (ROCE), which has increased substantially over the last five years to 19%. This indicates the company is effectively making more money per dollar of capital used, with capital also growing by 72%. These trends, particularly the increasing returns on a growing amount of capital, are characteristic of strongly performing companies.",20260101T170902,2026-01-01 17:09:02,negative,0.9574,-0.9302,0.9574,0.0154,0.0272,-1.0,-0.9574,1.0,1.0,1.0,1.0,-0.9574
NVDA,2026-01-01,2026-01-01 17:08,FinancialContent,The Optical Supercycle: Lumentum Faces Moment of Truth as AI Hype Meets Earnings Reality,"Lumentum Holdings Inc. (NASDAQ: LITE) faces a critical moment with its Q2 fiscal 2026 earnings report, as investors seek proof that its significant stock surge in 2025 is justified by strong earnings and margin growth, especially regarding its 1.6T transceivers and CloudLight acquisition. The company, which has vertically integrated to become a key supplier for AI infrastructure, must demonstrate its ability to maintain market share and profitability amid increasing competition and evolving optical technologies. The upcoming report will be a major indicator of whether the ""optical supercycle"" fueled by AI demand can sustain its momentum.",20260101T170800,2026-01-01 17:08:00,negative,0.9429,-0.8993,0.9429,0.0135,0.0436,-1.0,-0.9429,1.0,1.0,1.25,1.25,-1.178625
NVDA,2026-01-01,2026-01-01 17:08,FinancialContent,The Optical Supercycle: Lumentum Faces Moment of Truth as AI Hype Meets Earnings Reality,"Lumentum Holdings Inc. (NASDAQ: LITE) faces a critical moment with its upcoming Q2 fiscal 2026 earnings report, as investors seek evidence that its surging valuation, driven by the ""optical supercycle"" and AI infrastructure build-out, is supported by tangible earnings and margin expansion. The company's strategic pivot to vertically integrated transceiver modules, its dominance in Indium Phosphide (InP) lasers, and the transition to 1.6T transceivers are key factors under scrutiny. Success hinges on its ability to scale production while navigating competitive pressures and potential shifts towards Co-Packaged Optics.",20260101T170800,2026-01-01 17:08:00,negative,0.9369,-0.8852,0.9369,0.0114,0.0517,-1.0,-0.9369,1.0,1.0,1.25,1.25,-1.171125
NVDA,2026-01-01,2026-01-01 16:56,FinancialContent,Motorola Solutions (NYSE:MSI) Beats Q3 CY2025 Sales Expectations,"Motorola Solutions (NYSE:MSI) exceeded Q3 CY2025 revenue and adjusted EPS expectations, with sales increasing 7.8% year-on-year to $3.01 billion and non-GAAP profit reaching $4.06 per share. The company demonstrated solid long-term revenue growth and elite profitability, maintaining a strong adjusted operating margin. Although the stock remained flat post-earnings, analysts anticipate continued revenue growth and a 5.9% increase in full-year EPS for 2026.",20260101T165600,2026-01-01 16:56:00,negative,0.9569,-0.9388,0.9569,0.0251,0.0181,-1.0,-0.9569,1.0,1.0,1.0,1.0,-0.9569
NVDA,2026-01-01,2026-01-01 16:18,Finviz,Ingredion (NYSE:INGR) Misses Q3 CY2025 Revenue Estimates,"Ingredion (NYSE:INGR) reported that its Q3 CY2025 revenue of $1.82 billion missed Wall Street's expectations, falling 2.9% year-on-year. The company also missed adjusted EPS and EBITDA estimates, and its full-year EPS guidance is below analyst expectations. Despite its strong historical free cash flow margins, the company's recent results suggest ongoing struggles.",20260101T161800,2026-01-01 16:18:00,neutral,0.9757,0.0063,0.009,0.9757,0.0153,0.0,0.0,1.0,1.0,1.15,1.15,0.0
NVDA,2026-01-01,2026-01-01 15:42,ts2.tech,Super Micro (SMCI) stock dips after-hours after liquid‑cooled SuperBlade launch,"Super Micro (SMCI) stock dipped 1.3% after-hours following the launch of its new liquid-cooled 6U SuperBlade server, designed for AI and high-performance computing workloads. This release highlights the company's focus on high-density, energy-efficient solutions amidst increasing demand for computing power and the challenges of cooling in data centers. Investors are closely watching for updates on demand, margins, and the impact of this new technology on future earnings as power and cooling become critical constraints.",20260101T154200,2026-01-01 15:42:00,neutral,0.965,0.0027,0.0162,0.965,0.0188,0.0,0.0,1.0,1.0,1.0,1.0,0.0
NVDA,2026-01-01,2026-01-01 15:16,ts2.tech,AMD stock today: Advanced Micro Devices slips into 2026 as traders eye CES keynote and Feb. earnings,"Advanced Micro Devices (AMD) shares closed 2025 slightly down, with markets now closed for New Year's Day. Investors are looking ahead to CEO Lisa Su's keynote at CES on January 5th and early February earnings. Key factors influencing AMD's performance in 2026 include continued expansion in data-center and AI chips, competition with Intel and Nvidia, and broader macroeconomic factors like interest rates and U.S. employment data.",20260101T151643,2026-01-01 15:16:43,neutral,0.9706,0.0096,0.0099,0.9706,0.0195,0.0,0.0,1.0,1.0,1.25,1.25,0.0
NVDA,2026-01-01,2026-01-01 15:10,AD HOC NEWS,Onto Innovation Inc Is Quietly Exploding — Is This Under-the-Radar Chip Stock Your Next Power Play,"Onto Innovation Inc. (ONTO) is presented as an under-the-radar semiconductor company benefiting from the AI and chip boom, providing inspection and process control tools for chipmakers. Despite not being a mainstream name like Nvidia, it is gaining traction among analysts and on niche finance platforms. The article suggests that ONTO represents a legitimate and profitable investment opportunity for those focused on the long-term growth of the AI and advanced packaging sectors.",20260101T151011,2026-01-01 15:10:11,negative,0.585,-0.1784,0.585,0.0084,0.4066,-1.0,-0.585,1.0,1.0,1.0,1.0,-0.585
NVDA,2026-01-01,2026-01-01 15:08,ts2.tech,Intel stock today: INTC dips into 2026 as Nvidia’s $5B stake keeps focus on what’s next,"Intel (INTC) stock closed down about 1% at $36.90 in the final trading session of 2025, with investor focus now on its 2026 performance following a $5 billion private placement purchase of Intel shares by Nvidia (NVDA.O) at $23.28 per share. This investment, while injecting cash, also dilutes existing shareholders, placing pressure on Intel to demonstrate growth in core chips and manufacturing competitiveness. Traders are closely watching chip-sector sentiment and Intel's upcoming earnings report, expected around January 29, for further market direction.",20260101T150807,2026-01-01 15:08:07,neutral,0.9719,0.0132,0.0075,0.9719,0.0207,0.0,0.0,1.0,1.0,1.0,1.0,0.0
NVDA,2026-01-01,2026-01-01 15:07,ts2.tech,Broadcom stock today: AVGO slips into New Year’s market closure as OpenAI chip tie-up stays in focus,"Broadcom (AVGO) shares fell 1.1% to $346.10 on the last trading day of 2025, mirroring a broader market pullback as investors locked in gains. The chipmaker remains in focus due to its role in AI infrastructure, including a reported partnership with OpenAI for in-house AI processors. Investors are awaiting January catalysts, such as the U.S. jobs report and the Fed meeting, alongside Broadcom's next earnings report for updates on AI-related demand and profitability.",20260101T150754,2026-01-01 15:07:54,neutral,0.9701,0.0088,0.0106,0.9701,0.0193,0.0,0.0,1.0,1.0,1.0,1.0,0.0
NVDA,2026-01-01,2026-01-01 14:31,FinancialContent,Quantum Chill: IonQ and Peers Face New Year Slump Ahead of High-Stakes CES 2026,"The quantum computing sector, including IonQ, Rigetti Computing, and D-Wave Quantum Inc., is experiencing a significant downturn at the start of 2026, with share prices falling 10-15% from December peaks. This ""cooling-off"" period precedes CES 2026 and the spring earnings season, where companies are expected to demonstrate commercial viability rather than just theoretical potential. This shift indicates a transition from a ""hype phase"" to a ""delivery phase"" as institutional investors demand real-world revenue and practical applications, leading to a focus on logical qubits and post-quantum cryptography.",20260101T143100,2026-01-01 14:31:00,neutral,0.9661,0.0145,0.0097,0.9661,0.0242,0.0,0.0,1.0,1.0,1.0,1.0,0.0
NVDA,2026-01-01,2026-01-01 14:23,FinancialContent,Texas Instruments Ignites the Reshoring Revolution: SM1 Fab in Sherman Begins Production of AI and Automotive Silicon,"Texas Instruments has begun production at its SM1 fab in Sherman, Texas, marking a significant step in U.S. semiconductor reshoring efforts. This facility focuses on foundational analog and embedded processors crucial for AI and automotive industries, utilizing 300mm wafers to reduce fabrication costs. The investment aims to secure the domestic supply chain for critical chips, with future expansion plans to produce over 100 million chips per day.",20260101T142300,2026-01-01 14:23:00,negative,0.7458,-0.5,0.7458,0.0084,0.2458,-1.0,-0.7458,1.0,1.0,1.0,1.0,-0.7458
NVDA,2026-01-01,2026-01-01 14:09,The Manila Times,"GraniteShares Announces Weekly Distributions for its YieldBOOST ETFs: COYY, TSYY, NVYY, XBTY, AMYY, TQQY, AZYY, YSPY, MTYY, PLYY, HOYY, SMYY, BBYY, FBYY, IOYY, MAAY, NUGY, SEMY, QBY, RGYY, HMYY and RTYY","GraniteShares has announced the weekly distributions for its YieldBOOST ETFs, including COYY, TSYY, NVYY, and many others, effective December 31, 2025. The announcement provides detailed distribution rates per share, 30-Day SEC Yields, and other relevant financial metrics for each ETF. Investors are advised to carefully consider the investment objectives, risks, charges, and expenses before investing, as distributions are not guaranteed and past performance does not indicate future results.",20260101T140934,2026-01-01 14:09:34,positive,0.9526,0.9262,0.0264,0.0209,0.9526,1.0,0.9526,1.0,1.0,1.0,1.0,0.9526
NVDA,2026-01-01,2026-01-01 14:08,Times of India,"This Japanese tech company beat Nvidia, Google, Microsoft and all other Silicon Valley giants to become the best-performing stock of 2025","Kioxia Holdings, a Japanese memory chip manufacturer, emerged as the world's top-performing stock in 2025, with shares surging 540%. This growth was primarily driven by the massive demand for NAND flash memory chips required for AI data storage, outperforming major Silicon Valley tech giants. The company's success highlights a critical shift in the AI arms race from computing power to memory.",20260101T140819,2026-01-01 14:08:19,negative,0.938,-0.8882,0.938,0.0122,0.0498,-1.0,-0.938,1.0,1.0,1.0,1.0,-0.938
NVDA,2026-01-01,2026-01-01 14:08,NVIDIA Blog,GeForce NOW Rings In 2026 With 14 New Games in January,"NVIDIA's GeForce NOW is celebrating 2026 by adding 14 new games in January, with five available this week, powered by the new RTX 5080-class cloud energy. The article highlights the success of the GeForce NOW Ultimate membership and its new features like DLSS 4 and 5K 120 fps streaming, which significantly enhanced cloud gaming in 2025. It also mentions the platform's expanded accessibility through Steam Deck support and the Install-to-Play feature, bringing more games to users across various devices.",20260101T140816,2026-01-01 14:08:16,negative,0.7648,-0.5383,0.7648,0.0087,0.2265,-1.0,-0.7648,1.0,1.0,1.0,1.0,-0.7648
NVDA,2026-01-01,2026-01-01 14:07,TradingView — Track All Markets,Nvidia and Apple Orders Drive TSMC Latest Chip Surge,"Taiwan Semiconductor Manufacturing (TSMC) saw its shares rise by 2% after beginning mass production of its advanced 2-nanometre (N2) chips, slated for release in Q4 2025. These chips offer high transistor density and improved energy efficiency, solidifying TSMC's role as a critical supplier for major clients like Nvidia and Apple, who are heavily investing in AI infrastructure. The move strengthens TSMC's technological leadership and positions it to capitalize on the growing demand for AI-related semiconductors.",20260101T140759,2026-01-01 14:07:59,negative,0.9532,-0.9199,0.9532,0.0136,0.0332,-1.0,-0.9532,1.0,1.0,1.0,1.0,-0.9532
NVDA,2026-01-01,2026-01-01 13:08,MarketBeat,"Northwest Capital Management Inc Sells 13,619 Shares of Intel Corporation $INTC","Northwest Capital Management Inc significantly reduced its stake in Intel Corporation by 91.6%, selling 13,619 shares. This comes amid mixed signals for Intel, including a strategic $5 billion investment from NVIDIA validating Intel's advanced packaging capabilities for AI, alongside reports that NVIDIA paused testing of Intel’s 18A process and ongoing personnel controversies. Wall Street analysts currently hold a ""Reduce"" consensus rating for Intel, with an average target price of $34.84.",20260101T130833,2026-01-01 13:08:33,neutral,0.9643,-0.0005,0.0181,0.9643,0.0176,0.0,0.0,1.0,1.0,1.0,1.0,0.0
NVDA,2026-01-01,2026-01-01 12:09,Finviz,Goldman Sachs Downgrades Arm Holdings (ARM) Amid Limited AI Cycle Exposure and Non-Traditional Market Challenges,"Goldman Sachs downgraded Arm Holdings (ARM) to Sell from Neutral with a price target of $120, citing limited exposure to the AI cycle and challenges in non-traditional markets despite strong Q2 2026 performance. The firm believes that while Arm has strategic advantages in energy efficiency and AI optimization, other AI stocks offer greater upside and less risk. This comes as Goldman Sachs updated its semiconductor sector outlook, predicting AI spending will benefit other markets more.",20260101T120929,2026-01-01 12:09:29,neutral,0.892,-0.0451,0.0765,0.892,0.0314,0.0,0.0,1.0,1.0,1.2,1.2,0.0
NVDA,2026-01-01,2026-01-01 11:12,MarketBeat,Microsoft Corporation $MSFT is True North Advisors LLC's 7th Largest Position,"True North Advisors LLC significantly increased its stake in Microsoft Corporation, making it their seventh-largest holding, valued at $20.9 million. This report details institutional investor activity, Microsoft's financial performance, recent insider transactions, and current analyst ratings, highlighting both positive and negative sentiments surrounding the company, particularly concerning its AI initiatives and market valuation.",20260101T111246,2026-01-01 11:12:46,negative,0.9396,-0.8964,0.9396,0.0171,0.0432,-1.0,-0.9396,1.0,1.0,1.0,1.0,-0.9396
NVDA,2026-01-01,2026-01-01 11:09,AD HOC NEWS,"Synaptics Stock in Focus: AI Hopes, Rate Jitters and a Sideways Tape Test Investors’ Nerves","Synaptics Inc. has been impacted by both excitement around edge AI and concerns about customer-electronics demand, leading to choppy trading. While the stock has seen a respectable return over the past year, recent performance shows caution as the market weighs its potential for growth against a volatile economic environment. Analysts are cautiously constructive, emphasizing Synaptics' pivot towards higher-value markets like IoT and automotive, but also noting the need for concrete evidence of translation into sustained revenue and margin expansion.",20260101T110944,2026-01-01 11:09:44,neutral,0.7448,-0.1941,0.2247,0.7448,0.0305,0.0,0.0,1.0,1.0,1.0,1.0,0.0
NVDA,2026-01-01,2026-01-01 11:08,MarketBeat,Symmetry Partners LLC Has $4.05 Million Holdings in NVIDIA Corporation $NVDA,"Symmetry Partners LLC increased its stake in NVIDIA Corporation by 31.8% in Q3, holding 21,685 shares valued at $4.05 million. This accumulation, along with other institutional buying, reflects bullish sentiment driven by surging demand for NVIDIA's H200 GPUs, strategic agreements, and positive analyst reports. However, risks such as insider selling, export control probes, and competitive pressures persist.",20260101T110828,2026-01-01 11:08:28,negative,0.948,-0.9118,0.948,0.0158,0.0362,-1.0,-0.948,1.0,1.0,1.0,1.0,-0.948
NVDA,2026-01-01,2026-01-01 11:08,ts2.tech,Intel stock dips in year-end trade as Nvidia’s $5 billion stake stays in focus for INTC,"Intel's stock experienced a slight dip at year-end, finishing Wednesday down about 1%, as investors continue to evaluate Nvidia's recently disclosed $5 billion equity investment in the company. This private placement, cleared by antitrust agencies, saw Nvidia pay $23.28 per share, significantly below Intel's current trading price. The market is now focused on how this capital infusion will translate into operational progress for Intel, upcoming macro data, and the company's next quarterly earnings report slated for January 29th.",20260101T110809,2026-01-01 11:08:09,neutral,0.9709,0.0101,0.0095,0.9709,0.0196,0.0,0.0,1.0,1.0,1.0,1.0,0.0
NVDA,2026-01-01,2026-01-01 10:59,Barchart.com,OVBC vs. UBCP: Which Bank Stock Deserves a Spot in Your Portfolio?,"This article compares Ohio Valley Banc Corp. (OVBC) and United Bancorp, Inc. (UBCP), two community bank stocks, to determine which offers a better investment opportunity. While both companies are regional banks, OVBC has a more diversified operating model including consumer finance and insurance, whereas UBCP focuses on expanding its core community banking franchise. The article concludes that OVBC presents a stronger investment due to its superior stock performance, diversified earnings, and still attractive valuation despite its recent gains.",20260101T105904,2026-01-01 10:59:04,negative,0.9183,-0.8457,0.9183,0.0091,0.0726,-1.0,-0.9183,1.0,1.0,1.0,1.0,-0.9183
NVDA,2026-01-01,2026-01-01 10:36,MarketBeat,Strong Tower Advisory Services Trims Stake in NVIDIA Corporation $NVDA,"Strong Tower Advisory Services reduced its stake in NVIDIA Corporation by 3.9% in Q3, holding 134,881 shares valued at $25.17 million, making NVDA its third-largest holding. Insider selling, including significant sales by CFO Colette Kress and Director Mark A. Stevens, totaled over $368 million in the last 90 days, though insiders still own 4.17% of the company. Despite this, Wall Street analysts largely maintain a ""Buy"" rating with an average price target of $262.14, supported by strong revenue growth and earnings.",20260101T103635,2026-01-01 10:36:35,neutral,0.9157,0.0097,0.0373,0.9157,0.047,0.0,0.0,1.0,1.0,1.0,1.0,0.0
NVDA,2026-01-01,2026-01-01 10:26,The Jerusalem Post,"From gaming to infrastructure, Zoran Milosevic building Golden Matrix Group brick by brick","Zoran Milosevic, executive at Nasdaq-listed Golden Matrix Group (NASDAQ:$GMGI), is expanding the company brick by brick from gaming into infrastructure. He emphasizes the importance of regulation, owned technology, and values-driven leadership in reshaping the global gaming landscape. The article highlights his strategy for controlled risk and growth in a dynamic industry.",20260101T102600,2026-01-01 10:26:00,positive,0.733,0.4741,0.2589,0.0082,0.733,1.0,0.733,1.0,1.0,1.0,1.0,0.733
NVDA,2026-01-01,2026-01-01 10:14,MarketBeat,SiTime Corporation $SITM Shares Sold by Calamos Advisors LLC,"Calamos Advisors LLC reduced its stake in SiTime Corporation ($SITM) by 16.5% during Q3, selling 4,224 shares, though institutional ownership remains high at 84.31%. Company insiders also sold 24,599 shares last quarter, decreasing insider ownership. Despite being unprofitable, SiTime beat Q3 earnings and revenue estimates, leading analysts to raise price targets, resulting in a consensus ""Moderate Buy"" rating.",20260101T101410,2026-01-01 10:14:10,neutral,0.9252,-0.0478,0.0613,0.9252,0.0135,0.0,0.0,1.0,1.0,1.0,1.0,0.0
NVDA,2026-01-01,2026-01-01 10:07,Finviz,"If You'd Invested $1,000 in Costco 10 Years Ago, Here's Your Return Today","An investment of $1,000 in Costco stock ten years ago would now be worth approximately $6,400, outperforming an S&P 500 index fund. However, the stock's current high valuation, trading at 46 times earnings, suggests that future returns over the next decade may be more modest despite steady member and earnings growth. The article also notes that Costco was not among the top 10 stock recommendations from The Motley Fool's Stock Advisor team.",20260101T100739,2026-01-01 10:07:39,positive,0.7453,0.6097,0.1356,0.1191,0.7453,1.0,0.7453,1.0,1.0,1.0,1.0,0.7453
NVDA,2026-01-01,2026-01-01 09:57,FinancialContent,The Essential Architect: A Deep-Dive Analysis of Broadcom Inc. (AVGO) in 2026,"This article offers a deep-dive analysis of Broadcom Inc. (AVGO) in 2026, highlighting its critical role in the generative AI revolution as a provider of ""connective tissue"" for massive computing clusters. It details Broadcom's business model, strong financial performance, leadership under Hock Tan, and its competitive landscape, positioning it as an indispensable player despite risks like customer concentration and software pricing backlash. The company's dominance in AI networking and custom silicon makes it a key investment in the tech ecosystem.",20260101T095700,2026-01-01 09:57:00,negative,0.6747,-0.3577,0.6747,0.0083,0.317,-1.0,-0.6747,1.0,1.0,1.0,1.0,-0.6747
